TERM,CRN,SUBJECT,TITLE,DAYS,TIME,BLDG,LAT,LNG,ROOM,INSTRUCTOR,MEET TYPE,DEPT,LVL,B,Dep,enroll
201520,24008,ARTH,ART CRITICISM,T,0930-1045,HAS,36.88593503,-76.29962542,2013,"COLAIZZI, VITTORIO",CLASS,ART,UG,,,
201520,24008,ARTH,ART CRITICISM,R,0930-1045,HAS,36.88593503,-76.29962542,2013,"COLAIZZI, VITTORIO",CLASS,ART,UG,,,
201520,22303,ARTH,RESEARCH METHODS-ART HISTORY,T,1100-1215,HAS,36.88593503,-76.29962542,2013,"MURAOKA, ANNE",CLASS,ART,UG,,,
201520,22303,ARTH,RESEARCH METHODS-ART HISTORY,R,1100-1215,HAS,36.88593503,-76.29962542,2013,"MURAOKA, ANNE",CLASS,ART,UG,,,
201520,21996,ARTH,ASIAN ART,T,1910-2150,HAS,36.88593503,-76.29962542,2011,"BRADY, COLIN",CLASS,ART,UG,,,
201520,24544,ARTH,TOPICS:  BODY IN ASIAN ART,R,1620-1900,HAS,36.88593503,-76.29962542,2013,"WHELAN, AGNIESZKA",CLASS,ART,UG,,,
201520,30305,ARTH,MODERN ARCHITECTURE,M,1620-1900,HAS,36.88593503,-76.29962542,2013,"WOJTOWICZ, ROBERT",CLASS,ART,UG,,,
201520,30727,ARTH,REALISM IN MODERN-CONTEMPORARY,T,1620-1900,HAS,36.88593503,-76.29962542,2013,"COLAIZZI, VITTORIO",CLASS,ART,UG,,,
201520,24573,ARTH,RENAISSANCE & BAROQUE WOMEN,W,1620-1900,HAS,36.88593503,-76.29962542,2013,"MURAOKA, ANNE",CLASS,ART,UG,,,
201520,30306,ARTH,MODERN ARCHITECTURE,M,1620-1900,HAS,36.88593503,-76.29962542,2013,"WOJTOWICZ, ROBERT",CLASS,ART,GR,,,
201520,30731,ARTH,REALISM IN MODERN-CONTEMPORARY,T,1620-1900,HAS,36.88593503,-76.29962542,2013,"COLAIZZI, VITTORIO",CLASS,ART,GR,,,
201520,24574,ARTH,RENAISSANCE & BAROQUE WOMEN,W,1620-1900,HAS,36.88593503,-76.29962542,2013,"MURAOKA, ANNE",CLASS,ART,GR,,,
201520,24036,ARTS,VISUAL COMMUNICATION,T,1100-1350,BAB,36.88613768,-76.29959576,3000,"BARRETT, SANDRA",CLASS,ART,UG,,,
201520,24036,ARTS,VISUAL COMMUNICATION,R,1100-1350,BAB,36.88613768,-76.29959576,3000,"BARRETT, SANDRA",CLASS,ART,UG,,,
201520,26407,ARTS,VISUAL COMMUNICATION,M,1100-1350,BAB,36.88613768,-76.29959576,3000,"BARRETT, SANDRA",CLASS,ART,UG,,,
201520,26407,ARTS,VISUAL COMMUNICATION,W,1100-1350,BAB,36.88613768,-76.29959576,3000,"BARRETT, SANDRA",CLASS,ART,UG,,,
201520,30308,ARTS,VISUAL COMMUNICATION,T,1400-1650,BAB,36.88613768,-76.29959576,3000,"BARRETT, SANDRA",CLASS,ART,UG,,,
201520,30308,ARTS,VISUAL COMMUNICATION,R,1400-1650,BAB,36.88613768,-76.29959576,3000,"BARRETT, SANDRA",CLASS,ART,UG,,,
201520,20507,ARTS,TWO-DIMENSIONAL DESIGN,M,1100-1350,BAB,36.88613768,-76.29959576,3007,"CROSS, ERIN",CLASS,ART,UG,,,
201520,20507,ARTS,TWO-DIMENSIONAL DESIGN,W,1100-1350,BAB,36.88613768,-76.29959576,3007,"CROSS, ERIN",CLASS,ART,UG,,,
201520,21926,ARTS,TWO-DIMENSIONAL DESIGN,M,1400-1650,BAB,36.88613768,-76.29959576,3007,"IRBY, RALPH",CLASS,ART,UG,,,
201520,21926,ARTS,TWO-DIMENSIONAL DESIGN,W,1400-1650,BAB,36.88613768,-76.29959576,3007,"IRBY, RALPH",CLASS,ART,UG,,,
201520,23129,ARTS,TWO-DIMENSIONAL DESIGN,T,1100-1350,BAB,36.88613768,-76.29959576,3007,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,23129,ARTS,TWO-DIMENSIONAL DESIGN,R,1100-1350,BAB,36.88613768,-76.29959576,3007,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,20509,ARTS,THREE-DIMENSIONAL DESIGN,T,1400-1650,BAB,36.88613768,-76.29959576,3009,"KOLHOUSE, ROBERT",CLASS,ART,UG,,,
201520,20509,ARTS,THREE-DIMENSIONAL DESIGN,R,1400-1650,BAB,36.88613768,-76.29959576,3009,"KOLHOUSE, ROBERT",CLASS,ART,UG,,,
201520,20841,ARTS,THREE-DIMENSIONAL DESIGN,T,1100-1350,BAB,36.88613768,-76.29959576,3009,"HILL, MELISSA",CLASS,ART,UG,,,
201520,20841,ARTS,THREE-DIMENSIONAL DESIGN,R,1100-1350,BAB,36.88613768,-76.29959576,3009,"HILL, MELISSA",CLASS,ART,UG,,,
201520,21740,ARTS,THREE-DIMENSIONAL DESIGN,M,1400-1650,BAB,36.88613768,-76.29959576,3009,"EUDENBACH, PETER",CLASS,ART,UG,,,
201520,21740,ARTS,THREE-DIMENSIONAL DESIGN,W,1400-1650,BAB,36.88613768,-76.29959576,3009,"EUDENBACH, PETER",CLASS,ART,UG,,,
201520,24002,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,T,1100-1350,HAS,36.88593503,-76.29962542,2006,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24002,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,R,1100-1350,HAS,36.88593503,-76.29962542,2006,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24002,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,T,1100-1350,HAS,36.88593503,-76.29962542,2008,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24002,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,R,1100-1350,HAS,36.88593503,-76.29962542,2008,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24003,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,T,1400-1650,HAS,36.88593503,-76.29962542,2008,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24003,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,R,1400-1650,HAS,36.88593503,-76.29962542,2008,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24003,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,T,1400-1650,HAS,36.88593503,-76.29962542,2006,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,24003,ARTS,INTRO TO DIGITAL PHOTOGRAPHY,R,1400-1650,HAS,36.88593503,-76.29962542,2006,"ROBINSON, NEAL",CLASS,ART,UG,,,
201520,21733,ARTS,FUNDAMENTALS OF DRAWING,T,1910-2200,BAB,36.88613768,-76.29959576,3000,"KRONICK, KATE",CLASS,ART,UG,,,
201520,21733,ARTS,FUNDAMENTALS OF DRAWING,R,1910-2200,BAB,36.88613768,-76.29959576,3000,"KRONICK, KATE",CLASS,ART,UG,,,
201520,21774,ARTS,FUNDAMENTALS OF DRAWING,M,1700-1950,BAB,36.88613768,-76.29959576,3000,"PEELEN, HEIDI",CLASS,ART,UG,,,
201520,21774,ARTS,FUNDAMENTALS OF DRAWING,W,1700-1950,BAB,36.88613768,-76.29959576,3000,"PEELEN, HEIDI",CLASS,ART,UG,,,
201520,22191,ARTS,FUNDAMENTALS OF DRAWING,T,0800-1050,BAB,36.88613768,-76.29959576,3000,"PEELEN, HEIDI",CLASS,ART,UG,,,
201520,22191,ARTS,FUNDAMENTALS OF DRAWING,R,0800-1050,BAB,36.88613768,-76.29959576,3000,"PEELEN, HEIDI",CLASS,ART,UG,,,
201520,21739,ARTS,FUNDAMENTALS OF PAINTING,M,1100-1350,BAB,36.88613768,-76.29959576,3006,"GRUBAUGH, CARSON",CLASS,ART,UG,,,
201520,21739,ARTS,FUNDAMENTALS OF PAINTING,W,1100-1350,BAB,36.88613768,-76.29959576,3006,"GRUBAUGH, CARSON",CLASS,ART,UG,,,
201520,22511,ARTS,FUNDAMENTALS OF PAINTING,W,1400-1650,BAB,36.88613768,-76.29959576,3006,"GRUBAUGH, CARSON",CLASS,ART,UG,,,
201520,22511,ARTS,FUNDAMENTALS OF PAINTING,M,1400-1650,BAB,36.88613768,-76.29959576,3006,"GRUBAUGH, CARSON",CLASS,ART,UG,,,
201520,20921,ARTS,PRINTMAKING-INTRO SCREENPRINT,M,1910-2200,HAS,36.88593503,-76.29962542,1007,"MCGLAMORY, JAMES",CLASS,ART,UG,,,
201520,20921,ARTS,PRINTMAKING-INTRO SCREENPRINT,W,1910-2200,HAS,36.88593503,-76.29962542,1007,"MCGLAMORY, JAMES",CLASS,ART,UG,,,
201520,24610,ARTS,PRINTMAKING-INTRO LITHOGRAPHY,M,0800-1050,HAS,36.88593503,-76.29962542,1006,"BRYANT, HEATHER",CLASS,ART,UG,,,
201520,24610,ARTS,PRINTMAKING-INTRO LITHOGRAPHY,W,0800-1050,HAS,36.88593503,-76.29962542,1006,"BRYANT, HEATHER",CLASS,ART,UG,,,
201520,22320,ARTS,PRINTMAKING-THE RELIEF PRINT,T,1100-1350,HAS,36.88593503,-76.29962542,1007,"MCGLAMORY, JAMES",CLASS,ART,UG,,,
201520,22320,ARTS,PRINTMAKING-THE RELIEF PRINT,R,1100-1350,HAS,36.88593503,-76.29962542,1007,"MCGLAMORY, JAMES",CLASS,ART,UG,,,
201520,20512,ARTS,INTRODUCTION TO SCULPTURE,T,1100-1350,ST47,36.88736265,-76.3044291,1000,"ROTH, JOHN",CLASS,ART,UG,,,
201520,20512,ARTS,INTRODUCTION TO SCULPTURE,R,1100-1350,ST47,36.88736265,-76.3044291,1000,"ROTH, JOHN",CLASS,ART,UG,,,
201520,24806,ARTS,INTRODUCTION TO SCULPTURE,T,1700-1950,ST47,36.88736265,-76.3044291,1000,"ROTH, JOHN",CLASS,ART,UG,,,
201520,24806,ARTS,INTRODUCTION TO SCULPTURE,R,1700-1950,ST47,36.88736265,-76.3044291,1000,"ROTH, JOHN",CLASS,ART,UG,,,
201520,21861,ARTS,INTRODUCTION TO CERAMICS,M,1400-1650,ST47,36.88736265,-76.3044291,1001A,"TURNER, SARAH",CLASS,ART,UG,,,
201520,21861,ARTS,INTRODUCTION TO CERAMICS,W,1400-1650,ST47,36.88736265,-76.3044291,1001A,"TURNER, SARAH",CLASS,ART,UG,,,
201520,22002,ARTS,INTRODUCTION TO CERAMICS,W,1100-1350,ST47,36.88736265,-76.3044291,1001A,"TURNER, SARAH",CLASS,ART,UG,,,
201520,22002,ARTS,INTRODUCTION TO CERAMICS,M,1100-1350,ST47,36.88736265,-76.3044291,1001A,"TURNER, SARAH",CLASS,ART,UG,,,
201520,21734,ARTS,DIGITAL BASICS,T,1700-1950,BAB,36.88613768,-76.29959576,2002,"MCCULLOUGH, HARRIET",CLASS,ART,UG,,,
201520,21734,ARTS,DIGITAL BASICS,R,1700-1950,BAB,36.88613768,-76.29959576,2002,"MCCULLOUGH, HARRIET",CLASS,ART,UG,,,
201520,23531,ARTS,DIGITAL BASICS,M,1400-1650,BAB,36.88613768,-76.29959576,2002,"KOLHOUSE, ROBERT",CLASS,ART,UG,,,
201520,23531,ARTS,DIGITAL BASICS,W,1400-1650,BAB,36.88613768,-76.29959576,2002,"KOLHOUSE, ROBERT",CLASS,ART,UG,,,
201520,24089,ARTS,DIGITAL BASICS,M,0800-1050,BAB,36.88613768,-76.29959576,2002,"SHUMATE, MARY LEE",CLASS,ART,UG,,,
201520,24089,ARTS,DIGITAL BASICS,W,0800-1050,BAB,36.88613768,-76.29959576,2002,"SHUMATE, MARY LEE",CLASS,ART,UG,,,
201520,26079,ARTS,DIGITAL BASICS,T,0800-1050,BAB,36.88613768,-76.29959576,2002,"SHUMATE, MARY LEE",CLASS,ART,UG,,,
201520,26079,ARTS,DIGITAL BASICS,R,0800-1050,BAB,36.88613768,-76.29959576,2002,"SHUMATE, MARY LEE",CLASS,ART,UG,,,
201520,20521,ARTS,CRAFTS I: FIBERS,T,0800-1050,BAB,36.88613768,-76.29959576,2001,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,20521,ARTS,CRAFTS I: FIBERS,R,0800-1050,BAB,36.88613768,-76.29959576,2001,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,20523,ARTS,CRAFTS I METALSMITH & JEWELRY,M,1100-1350,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,20523,ARTS,CRAFTS I METALSMITH & JEWELRY,W,1100-1350,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,24055,ARTS,CRAFTS I METALSMITH & JEWELRY,T,1400-1650,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,24055,ARTS,CRAFTS I METALSMITH & JEWELRY,R,1400-1650,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,22005,ARTS,COLOR,T,1400-1650,BAB,36.88613768,-76.29959576,3007,"WEBB, DOMENICA",CLASS,ART,UG,,,
201520,22005,ARTS,COLOR,R,1400-1650,BAB,36.88613768,-76.29959576,3007,"WEBB, DOMENICA",CLASS,ART,UG,,,
201520,26406,ARTS,COLOR,M,1700-1950,BAB,36.88613768,-76.29959576,3007,"GEIGER, PETER",CLASS,ART,UG,,,
201520,26406,ARTS,COLOR,W,1700-1950,BAB,36.88613768,-76.29959576,3007,"GEIGER, PETER",CLASS,ART,UG,,,
201520,32178,ARTS,COLOR,T,1700-1950,BAB,36.88613768,-76.29959576,3007,"HILL, MELISSA",CLASS,ART,UG,,,
201520,32178,ARTS,COLOR,R,1700-1950,BAB,36.88613768,-76.29959576,3007,"HILL, MELISSA",CLASS,ART,UG,,,
201520,23535,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,W,1100-1350,HAS,36.88593503,-76.29962542,2001,"NICKEL, RICHARD",CLASS,ART,UG,,,
201520,23535,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,M,1100-1350,HAS,36.88593503,-76.29962542,2001,"NICKEL, RICHARD",CLASS,ART,UG,,,
201520,24612,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,M,1400-1650,HAS,36.88593503,-76.29962542,2001,"EDWARDS, PATRICIA",CLASS,ART,UG,,,
201520,24612,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,W,1400-1650,HAS,36.88593503,-76.29962542,2001,"EDWARDS, PATRICIA",CLASS,ART,UG,,,
201520,25842,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,T,1100-1350,HAS,36.88593503,-76.29962542,2001,"NICKEL, RICHARD",CLASS,ART,UG,,,
201520,25842,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,R,1100-1350,HAS,36.88593503,-76.29962542,2001,"NICKEL, RICHARD",CLASS,ART,UG,,,
201520,30310,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,T,1300-1550,VBCTR,36.7812814,-76.09626148,122,"EDWARDS, PATRICIA",CLASS,ART,UG,,,
201520,30310,ARTS,ELEM ART EDUC MTHD CLSSRM MGMT,R,1300-1550,VBCTR,36.7812814,-76.09626148,122,"EDWARDS, PATRICIA",CLASS,ART,UG,,,
201520,22006,ARTS,PHOTOGRAPHY 2,M,1400-1650,HAS,36.88593503,-76.29962542,2008,"PRATT, GRETA",CLASS,ART,UG,,,
201520,22006,ARTS,PHOTOGRAPHY 2,W,1400-1650,HAS,36.88593503,-76.29962542,2008,"PRATT, GRETA",CLASS,ART,UG,,,
201520,22006,ARTS,PHOTOGRAPHY 2,M,1400-1650,HAS,36.88593503,-76.29962542,2006,"PRATT, GRETA",CLASS,ART,UG,,,
201520,22006,ARTS,PHOTOGRAPHY 2,W,1400-1650,HAS,36.88593503,-76.29962542,2006,"PRATT, GRETA",CLASS,ART,UG,,,
201520,21863,ARTS,DRAWING: COMPOSITION,T,1910-2200,BAB,36.88613768,-76.29959576,3001,"JONES, JHAWN",CLASS,ART,UG,,,
201520,21863,ARTS,DRAWING: COMPOSITION,R,1910-2200,BAB,36.88613768,-76.29959576,3001,"JONES, JHAWN",CLASS,ART,UG,,,
201520,24603,ARTS,DRAWING: COMPOSITION,M,1700-1950,BAB,36.88613768,-76.29959576,3001,"IRBY, RALPH",CLASS,ART,UG,,,
201520,24603,ARTS,DRAWING: COMPOSITION,W,1700-1950,BAB,36.88613768,-76.29959576,3001,"IRBY, RALPH",CLASS,ART,UG,,,
201520,26949,ARTS,DRAWING: COMPOSITION,M,0800-1050,BAB,36.88613768,-76.29959576,3001,"IRBY, RALPH",CLASS,ART,UG,,,
201520,26949,ARTS,DRAWING: COMPOSITION,W,0800-1050,BAB,36.88613768,-76.29959576,3001,"IRBY, RALPH",CLASS,ART,UG,,,
201520,20525,ARTS,PAINTING: COMPOSITION,T,1100-1350,BAB,36.88613768,-76.29959576,3006,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,20525,ARTS,PAINTING: COMPOSITION,R,1100-1350,BAB,36.88613768,-76.29959576,3006,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,20525,ARTS,PAINTING: COMPOSITION,T,1100-1350,BAB,36.88613768,-76.29959576,3008,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,20525,ARTS,PAINTING: COMPOSITION,R,1100-1350,BAB,36.88613768,-76.29959576,3008,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,22007,ARTS,ADVANCED PRINTMAKING,T,1100-1350,HAS,36.88593503,-76.29962542,1006,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,22007,ARTS,ADVANCED PRINTMAKING,R,1100-1350,HAS,36.88593503,-76.29962542,1006,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,22007,ARTS,ADVANCED PRINTMAKING,T,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,22007,ARTS,ADVANCED PRINTMAKING,R,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,31735,ARTS,ADVANCED SCULPTURE,M,1100-1350,ST47,36.88736265,-76.3044291,1000,"ROTH, JOHN",CLASS,ART,UG,,,
201520,31735,ARTS,ADVANCED SCULPTURE,W,1100-1350,ST47,36.88736265,-76.3044291,1000,"ROTH, JOHN",CLASS,ART,UG,,,
201520,21349,ARTS,INTERMEDIATE CERAMICS,T,1100-1350,ST47,36.88736265,-76.3044291,1001,"KOLHOUSE, ROBERT",CLASS,ART,UG,,,
201520,21349,ARTS,INTERMEDIATE CERAMICS,R,1100-1350,ST47,36.88736265,-76.3044291,1001,"KOLHOUSE, ROBERT",CLASS,ART,UG,,,
201520,20549,ARTS,COOPERATIVE EDUCATION,T,1100-1350,TBA,36.88396348,-76.30395625,TBA,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,20549,ARTS,COOPERATIVE EDUCATION,R,1100-1350,TBA,36.88396348,-76.30395625,TBA,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,21864,ARTS,COOPERATIVE EDUCATION,T,1100-1350,TBA,36.88396348,-76.30395625,TBA,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,21864,ARTS,COOPERATIVE EDUCATION,R,1100-1350,TBA,36.88396348,-76.30395625,TBA,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,21865,ARTS,COOPERATIVE EDUCATION,T,1100-1350,TBA,36.88396348,-76.30395625,TBA,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,21865,ARTS,COOPERATIVE EDUCATION,R,1100-1350,TBA,36.88396348,-76.30395625,TBA,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,20530,ARTS,TYPOGRAPHY,T,1100-1350,BAB,36.88613768,-76.29959576,2011,"SHIELDS, JERRY",CLASS,ART,UG,,,
201520,20530,ARTS,TYPOGRAPHY,R,1100-1350,BAB,36.88613768,-76.29959576,2011,"SHIELDS, JERRY",CLASS,ART,UG,,,
201520,30311,ARTS,TYPOGRAPHY,M,1100-1350,BAB,36.88613768,-76.29959576,2011,"SHUMATE, MARY LEE",CLASS,ART,UG,,,
201520,30311,ARTS,TYPOGRAPHY,W,1100-1350,BAB,36.88613768,-76.29959576,2011,"SHUMATE, MARY LEE",CLASS,ART,UG,,,
201520,20531,ARTS,DESIGN SYSTEMS,M,0800-1050,HAS,36.88593503,-76.29962542,2000,"FITZGERALD, KENNETH",CLASS,ART,UG,,,
201520,20531,ARTS,DESIGN SYSTEMS,W,0800-1050,HAS,36.88593503,-76.29962542,2000,"FITZGERALD, KENNETH",CLASS,ART,UG,,,
201520,22512,ARTS,DESIGN SYSTEMS,M,1400-1650,HAS,36.88593503,-76.29962542,2000,"BLANCO, IVANETE",CLASS,ART,UG,,,
201520,22512,ARTS,DESIGN SYSTEMS,W,1400-1650,HAS,36.88593503,-76.29962542,2000,"BLANCO, IVANETE",CLASS,ART,UG,,,
201520,20532,ARTS,CRAFTS II: FIBERS,T,0800-1050,BAB,36.88613768,-76.29959576,2001,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,20532,ARTS,CRAFTS II: FIBERS,R,0800-1050,BAB,36.88613768,-76.29959576,2001,"DEBEIXEDON, DIANNE",CLASS,ART,UG,,,
201520,21350,ARTS,CRAFTS II METALSMITH & JEWELRY,T,1400-1650,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,21350,ARTS,CRAFTS II METALSMITH & JEWELRY,R,1400-1650,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,24013,ARTS,INTRODUCTION TO GLASS,T,0800-1050,CM,36.8563987,-76.2929877,N/A,"ROGERS, ROBIN",CLASS,ART,UG,,,
201520,24013,ARTS,INTRODUCTION TO GLASS,R,0800-1050,CM,36.8563987,-76.2929877,N/A,"ROGERS, ROBIN",CLASS,ART,UG,,,
201520,24768,ARTS,TOPICS: ALTERNATIVE JEWELRY,M,1400-1650,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,24768,ARTS,TOPICS: ALTERNATIVE JEWELRY,W,1400-1650,HAS,36.88593503,-76.29962542,1003,"RITCHIE, JANE",CLASS,ART,UG,,,
201520,26408,ARTS,TOPICS:  THE DARKROOM,M,0800-1050,HAS,36.88593503,-76.29962542,2006,"ROCHELEAU, SHANE",CLASS,ART,UG,,,
201520,26408,ARTS,TOPICS:  THE DARKROOM,W,0800-1050,HAS,36.88593503,-76.29962542,2006,"ROCHELEAU, SHANE",CLASS,ART,UG,,,
201520,32517,ARTS,CRITICAL DESIGN,T,0800-1050,HAS,36.88593503,-76.29962542,2000,"FITZGERALD, KENNETH",CLASS,ART,UG,,,
201520,32517,ARTS,CRITICAL DESIGN,R,0800-1050,HAS,36.88593503,-76.29962542,2000,"FITZGERALD, KENNETH",CLASS,ART,UG,,,
201520,27088,ARTS,NON-TRADITIONAL ANIMATION,M,1500-1735,STABL,36.88616128,-76.30073838,101,"WINTERS, KONRAD",CLASS,ART,UG,,,
201520,23784,ARTS,TOPICS: INTRO TO ART THERAPY,T,1910-2150,BAB,36.88613768,-76.29959576,3007,"CALISCH, ABBY",CLASS,ART,UG,,,
201520,20534,ARTS,SENIOR SHOW,M,1100-1350,HAS,36.88593503,-76.29962542,2005,"EUDENBACH, PETER",CLASS,ART,UG,,,
201520,20534,ARTS,SENIOR SHOW,W,1100-1350,HAS,36.88593503,-76.29962542,2005,"EUDENBACH, PETER",CLASS,ART,UG,,,
201520,21884,ARTS,DESIGN PORTFOLIO,T,1100-1350,HAS,36.88593503,-76.29962542,2000,"BLANCO, IVANETE",CLASS,ART,UG,,,
201520,21884,ARTS,DESIGN PORTFOLIO,R,1100-1350,HAS,36.88593503,-76.29962542,2000,"BLANCO, IVANETE",CLASS,ART,UG,,,
201520,24045,ARTS,DESIGN PORTFOLIO,T,1400-1650,HAS,36.88593503,-76.29962542,2000,"BLANCO, IVANETE",CLASS,ART,UG,,,
201520,24045,ARTS,DESIGN PORTFOLIO,R,1400-1650,HAS,36.88593503,-76.29962542,2000,"BLANCO, IVANETE",CLASS,ART,UG,,,
201520,24005,ARTS,PHOTOGRAPHY 3,M,1100-1350,HAS,36.88593503,-76.29962542,2008,"ROCHELEAU, SHANE",CLASS,ART,UG,,,
201520,24005,ARTS,PHOTOGRAPHY 3,W,1100-1350,HAS,36.88593503,-76.29962542,2008,"ROCHELEAU, SHANE",CLASS,ART,UG,,,
201520,26874,ARTS,PHOTO SEMINAR 2,M,1100-1350,HAS,36.88593503,-76.29962542,2006,"PRATT, GRETA",CLASS,ART,UG,,,
201520,26874,ARTS,PHOTO SEMINAR 2,W,1100-1350,HAS,36.88593503,-76.29962542,2006,"PRATT, GRETA",CLASS,ART,UG,,,
201520,21735,ARTS,DRAWING:  STUDIO,T,1400-1650,BAB,36.88613768,-76.29959576,3001,"GRUBAUGH, CARSON",CLASS,ART,UG,,,
201520,21735,ARTS,DRAWING:  STUDIO,R,1400-1650,BAB,36.88613768,-76.29959576,3001,"GRUBAUGH, CARSON",CLASS,ART,UG,,,
201520,23534,ARTS,FIGURE DRAWING ANATOMY,M,1400-1650,BAB,36.88613768,-76.29959576,3001,"BARR, BRIAN",CLASS,ART,UG,,,
201520,23534,ARTS,FIGURE DRAWING ANATOMY,W,1400-1650,BAB,36.88613768,-76.29959576,3001,"BARR, BRIAN",CLASS,ART,UG,,,
201520,21885,ARTS,FIGURE DRAWING/COMPOSITION,M,1100-1350,BAB,36.88613768,-76.29959576,3001,"BARR, BRIAN",CLASS,ART,UG,,,
201520,21885,ARTS,FIGURE DRAWING/COMPOSITION,W,1100-1350,BAB,36.88613768,-76.29959576,3001,"BARR, BRIAN",CLASS,ART,UG,,,
201520,20537,ARTS,PAINTING STUDIO,T,1100-1350,BAB,36.88613768,-76.29959576,3008,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,20537,ARTS,PAINTING STUDIO,R,1100-1350,BAB,36.88613768,-76.29959576,3008,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,20537,ARTS,PAINTING STUDIO,T,1100-1350,BAB,36.88613768,-76.29959576,3006,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,20537,ARTS,PAINTING STUDIO,R,1100-1350,BAB,36.88613768,-76.29959576,3006,"JONES, ELLIOTT",CLASS,ART,UG,,,
201520,22032,ARTS,PRINTMAKING STUDIO,T,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,22032,ARTS,PRINTMAKING STUDIO,R,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,22032,ARTS,PRINTMAKING STUDIO,T,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,22032,ARTS,PRINTMAKING STUDIO,R,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,32110,ARTS,LETTERPRESS PRINTMAKING,M,1100-1350,HAS,36.88593503,-76.29962542,1006,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,32110,ARTS,LETTERPRESS PRINTMAKING,W,1100-1350,HAS,36.88593503,-76.29962542,1006,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,32110,ARTS,LETTERPRESS PRINTMAKING,M,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
201520,32110,ARTS,LETTERPRESS PRINTMAKING,W,1100-1350,HAS,36.88593503,-76.29962542,1005,"DALEY, KENNETH",CLASS,ART,UG,,,
